email,first_name,last_name,perferred_name,department_name,level_2,level_3,level_4,level_5,manager_email,,gender,ethnicity,leadership_skills,leadership_modifier,Affinity bias,Authenticity,Constructive Feedback,Credit For Work,Digital Inclusion,Diverse Thinking,Empathy,Feeling Listened To,Flexible Working,Fostering D&amp;I,Leadership Stereotypes,Positive Recognition,Sustainable Workload,Undermining,Wellbeing Checkins
test.David.Watson@survey.staging.vortexplore.com,David,Watson,David Watson,Finance,Finance Team 3,,,,test.Becky.Hill@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.04833812757685202,-1.3511458712067779,2,2,2,1,1,2,2,3,1,2,2,3,2,3,2
test.James.Dominguez@survey.staging.vortexplore.com,James,Dominguez,James Dominguez,Finance,Finance Team 3,,,,test.Becky.Hill@survey.staging.vortexplore.com,,Female,White,-0.7328381656969778,-1.3511458712067779,2,1,2,1,1,2,1,3,1,3,2,1,2,2,2
test.Kimberly.Benson@survey.staging.vortexplore.com,Kimberly,Benson,Kimberly Benson,Finance,Finance Team 3,,,,test.Becky.Hill@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.23455656431906335,-1.3511458712067779,3,3,1,2,1,2,2,3,1,2,3,4,2,4,1
test.Melissa.Warren@survey.staging.vortexplore.com,Melissa,Warren,Melissa Warren,Finance,Finance Team 3,,,,test.Becky.Hill@survey.staging.vortexplore.com,,Female,White,0.2393965745800406,-1.3511458712067779,2,1,2,3,2,2,2,3,1,3,4,1,3,3,2
test.Nathan.Gordon@survey.staging.vortexplore.com,Nathan,Gordon,Nathan Gordon,Finance,Finance Team 3,,,,test.Becky.Hill@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.2548200217286438,-1.3511458712067779,3,3,2,2,1,2,3,3,1,2,2,3,2,3,2
test.Elizabeth.Kerr@survey.staging.vortexplore.com,Elizabeth,Kerr,Elizabeth Kerr,Finance,Finance Team 3,,,,test.Becky.Hill@survey.staging.vortexplore.com,,Female,White,0.10863366680789627,-1.3511458712067779,2,2,2,2,1,2,2,2,1,3,2,1,3,2,3
test.Edward.Kelly@survey.staging.vortexplore.com,Edward,Kelly,Edward Kelly,Finance,Finance Team 3,,,,test.Becky.Hill@survey.staging.vortexplore.com,,Male,White,-1.225181052005356,-1.3511458712067779,2,2,1,3,1,2,4,2,1,2,2,2,2,1,3
test.Douglas.Medina@survey.staging.vortexplore.com,Douglas,Medina,Douglas Medina,Finance,Finance Team 3,,,,test.Becky.Hill@survey.staging.vortexplore.com,,Female,White,0.2295308524414787,-1.3511458712067779,2,1,1,2,1,2,1,1,1,2,2,2,2,3,1
test.Annette.Mckinney@survey.staging.vortexplore.com,Annette,Mckinney,Annette Mckinney,Finance,Finance Team 3,,,,test.Becky.Hill@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.2216546880294029,-1.3511458712067779,3,4,2,2,1,3,2,3,1,2,2,2,2,1,1
test.Ashley.Payne@survey.staging.vortexplore.com,Ashley,Payne,Ashley Payne,Finance,Head of Finance Team 4,,,,test.Jeremy.Robertson@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.35634658851503853,0.21388282141831488,5,4,4,3,2,4,4,5,2,4,5,4,4,5,2
test.Michelle.Hart@survey.staging.vortexplore.com,Michelle,Hart,Michelle Hart,Finance,Finance Team 4,,,,test.Ashley.Payne@survey.staging.vortexplore.com,,Female,White,-1.1588359855951111,0.35634658851503853,3,3,3,3,2,3,2,4,2,4,4,3,3,4,3
6.test.John.Gates@survey.staging.vortexplore.com,John,Gates,John Gates,Finance,Finance Team 4,,,,test.Ashley.Payne@survey.staging.vortexplore.com,,Female,White,0.32810886116200494,0.35634658851503853,3,2,3,2,2,4,4,3,2,3,5,4,4,3,3
test.Thomas.Mcgrath@survey.staging.vortexplore.com,Thomas,Mcgrath,Thomas Mcgrath,Finance,Finance Team 4,,,,test.Ashley.Payne@survey.staging.vortexplore.com,,Female,White,0.4852503306565224,0.35634658851503853,3,3,4,4,2,3,5,5,2,4,6,3,4,4,4
test.Amber.Miller@survey.staging.vortexplore.com,Amber,Miller,Amber Miller,Finance,Finance Team 4,,,,test.Ashley.Payne@survey.staging.vortexplore.com,,Female,White,0.07016428969436467,0.35634658851503853,4,4,3,5,3,3,3,3,3,3,4,3,3,4,2
test.Laura.Espinoza@survey.staging.vortexplore.com,Laura,Espinoza,Laura Espinoza,Finance,Finance Team 4,,,,test.Ashley.Payne@survey.staging.vortexplore.com,,Male,White,0.13957840367077357,0.35634658851503853,4,4,4,3,3,3,2,5,2,3,4,3,3,2,4
test.Christy.Stone@survey.staging.vortexplore.com,Christy,Stone,Christy Stone,Finance,Finance Team 4,,,,test.Ashley.Payne@survey.staging.vortexplore.com,,Female,White,0.0697082640075049,0.35634658851503853,3,2,3,2,2,4,4,4,3,4,5,3,4,2,3
test.Rebecca.Hale@survey.staging.vortexplore.com,Rebecca,Hale,Rebecca Hale,Finance,Finance Team 4,,,,test.Ashley.Payne@survey.staging.vortexplore.com,,Male,White,0.3543398690872068,0.35634658851503853,3,3,4,2,2,3,3,5,3,4,2,2,4,2,3
test.Julia.Medina@survey.staging.vortexplore.com,Julia,Medina,Julia Medina,Finance,Finance Team 4,,,,test.Ashley.Payne@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.4008186635019329,0.35634658851503853,3,4,4,4,2,3,6,4,3,4,5,5,3,4,2
test.Vicki.Williams@survey.staging.vortexplore.com,Vicki,Williams,Vicki Williams,Finance,Finance Team 4,,,,test.Ashley.Payne@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.36009444597634743,0.35634658851503853,4,5,4,1,2,3,1,4,3,5,4,5,4,5,5
test.Steven.Phillips@survey.staging.vortexplore.com,Steven,Phillips,Steven Phillips,Finance,Finance Team 4,,,,test.Ashley.Payne@survey.staging.vortexplore.com,,Male,White,-1.379968857202034,0.35634658851503853,4,3,4,3,2,3,6,4,2,4,3,3,4,3,3
test.Michael.Conway@survey.staging.vortexplore.com,Michael,Conway,Michael Conway,Finance,Finance Team 4,,,,test.Ashley.Payne@survey.staging.vortexplore.com,,Male,White,0.27189801806864683,0.35634658851503853,4,3,4,3,2,4,3,3,2,3,4,3,4,3,4
test.Michael.Torres@survey.staging.vortexplore.com,Michael,Torres,Michael Torres,Finance,Finance Team 4,,,,test.Ashley.Payne@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.3385791071060969,0.35634658851503853,4,4,5,3,3,4,5,6,2,5,5,4,4,5,2
test.Amy.Greene@survey.staging.vortexplore.com,Amy,Greene,Amy Greene,Finance,VP of Finance 2,,,,test.Christopher.Harper@survey.staging.vortexplore.com,,Female,Ethnic Minority,-1.417401914196694,0.11629725209739783,3,4,3,3,2,3,2,4,1,3,4,5,4,4,3
test.Raymond.Zimmerman@survey.staging.vortexplore.com,Raymond,Zimmerman,Raymond Zimmerman,Finance,Head of Finance Team 5,,,,test.Amy.Greene@survey.staging.vortexplore.com,,Male,White,0.456868825656762,-1.417401914196694,3,1,2,1,1,1,1,1,1,1,3,1,2,1,2
test.Brandi.Christian@survey.staging.vortexplore.com,Brandi,Christian,Brandi Christian,Finance,Head of Finance Team 5-1,,,,test.Raymond.Zimmerman@survey.staging.vortexplore.com,,Female,White,-1.3702082708555152,0.456868825656762,3,3,3,4,3,4,5,5,3,4,3,4,4,3,2
test.Zachary.Chapman@survey.staging.vortexplore.com,Zachary,Chapman,Zachary Chapman,Finance,Team 5,Finance Team 5-1,,,test.Brandi.Christian@survey.staging.vortexplore.com,,Female,White,0.32288476647510383,-1.3702082708555152,3,2,2,2,1,2,2,3,1,1,2,2,2,2,1
test.Ann.Johnson@survey.staging.vortexplore.com,Ann,Johnson,Ann Johnson,Finance,Team 5,Finance Team 5-1,,,test.Brandi.Christian@survey.staging.vortexplore.com,,Male,White,0.29304466931829487,-1.3702082708555152,3,2,2,2,1,2,1,2,1,2,3,2,2,2,1
test.Holly.Anderson@survey.staging.vortexplore.com,Holly,Anderson,Holly Anderson,Finance,Team 5,Finance Team 5-1,,,test.Brandi.Christian@survey.staging.vortexplore.com,,Female,White,0.36014139280003155,-1.3702082708555152,3,2,1,2,1,2,6,2,1,2,4,3,2,1,3
test.Sarah.Gallegos@survey.staging.vortexplore.com,Sarah,Gallegos,Sarah Gallegos,Finance,Team 5,Finance Team 5-1,,,test.Brandi.Christian@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.07100193098020069,-1.3702082708555152,3,3,1,2,1,2,2,3,1,3,3,3,2,2,4
test.Erin.Mayo@survey.staging.vortexplore.com,Erin,Mayo,Erin Mayo,Finance,Team 5,Finance Team 5-1,,,test.Brandi.Christian@survey.staging.vortexplore.com,,Male,White,0.26319418484248697,-1.3702082708555152,1,2,1,2,1,2,2,2,2,2,2,2,2,3,3
test.Terri.Melton@survey.staging.vortexplore.com,Terri,Melton,Terri Melton,Finance,Team 5,Finance Team 5-1,,,test.Brandi.Christian@survey.staging.vortexplore.com,,Male,White,0.02098759384121074,-1.3702082708555152,2,2,1,2,1,1,3,1,1,1,1,3,2,1,3
test.Ryan.White@survey.staging.vortexplore.com,Ryan,White,Ryan White,Finance,Team 5,Finance Team 5-1,,,test.Brandi.Christian@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.25059266248194123,-1.3702082708555152,2,3,1,3,1,1,2,2,1,3,1,2,2,3,1
test.William.Murphy@survey.staging.vortexplore.com,William,Murphy,William Murphy,Finance,Team 5,Finance Team 5-1,,,test.Brandi.Christian@survey.staging.vortexplore.com,,Male,White,0.4577980567658664,-1.3702082708555152,2,2,2,1,1,1,2,2,2,1,2,2,2,1,2
test.Sarah.Smith@survey.staging.vortexplore.com,Sarah,Smith,Sarah Smith,Finance,Team 5,Finance Team 5-1,,,test.Brandi.Christian@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.042991459502213114,-1.3702082708555152,2,2,2,2,1,2,4,3,1,2,3,3,3,2,1
test.Larry.Rivas@survey.staging.vortexplore.com,Larry,Rivas,Larry Rivas,Finance,Team 5,Finance Team 5-1,,,test.Brandi.Christian@survey.staging.vortexplore.com,,Male,White,0.4374515905711131,-1.3702082708555152,1,1,2,2,1,2,2,2,1,2,3,2,3,2,2
test.Cheryl.Brady@survey.staging.vortexplore.com,Cheryl,Brady,Cheryl Brady,Finance,Team 5,Head of Finance Team 5-2,,,test.Raymond.Zimmerman@survey.staging.vortexplore.com,,Male,White,0.004484378224883345,0.456868825656762,2,3,3,4,2,3,4,4,3,3,3,3,3,3,4
test.Jesse.Green@survey.staging.vortexplore.com,Jesse,Green,Jesse Green,Finance,Team 5,Finance Team 5-2,,,test.Cheryl.Brady@survey.staging.vortexplore.com,,Male,White,0.40974397594357487,0.004484378224883345,4,2,2,3,2,3,1,3,3,2,3,2,3,3,2
test.Lucas.Reed@survey.staging.vortexplore.com,Lucas,Reed,Lucas Reed,Finance,Team 5,Finance Team 5-2,,,test.Cheryl.Brady@survey.staging.vortexplore.com,,Female,White,0.160597865827115,0.004484378224883345,4,3,3,3,2,3,3,3,2,3,4,2,3,3,1
test.Christian.Sims@survey.staging.vortexplore.com,Christian,Sims,Christian Sims,Finance,Team 5,Finance Team 5-2,,,test.Cheryl.Brady@survey.staging.vortexplore.com,,Female,White,0.49646795310970804,0.004484378224883345,3,4,3,3,2,3,2,3,2,4,4,3,4,3,2
test.Ryan.Smith@survey.staging.vortexplore.com,Ryan,Smith,Ryan Smith,Finance,Team 5,Finance Team 5-2,,,test.Cheryl.Brady@survey.staging.vortexplore.com,,Female,White,0.2899345625242053,0.004484378224883345,3,3,2,4,3,3,3,3,2,3,4,3,4,2,3
test.Amanda.Cook@survey.staging.vortexplore.com,Amanda,Cook,Amanda Cook,Finance,Team 5,Finance Team 5-2,,,test.Cheryl.Brady@survey.staging.vortexplore.com,,Female,White,0.29477483426879547,0.004484378224883345,4,2,3,2,2,3,3,5,2,3,4,3,3,3,2
test.Nancy.Bright@survey.staging.vortexplore.com,Nancy,Bright,Nancy Bright,Finance,Team 5,Finance Team 5-2,,,test.Cheryl.Brady@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.2564753791446487,0.004484378224883345,5,5,2,4,2,4,5,3,2,4,4,4,3,4,3
test.Annette.Watson@survey.staging.vortexplore.com,Annette,Watson,Annette Watson,Finance,Team 5,Finance Team 5-2,,,test.Cheryl.Brady@survey.staging.vortexplore.com,,Male,Ethnic Minority,-0.9785489701644697,0.004484378224883345,3,4,4,5,2,3,4,4,1,4,3,4,3,4,3
test.Terry.Chaney@survey.staging.vortexplore.com,Terry,Chaney,Terry Chaney,Finance,Team 5,Finance Team 5-2,,,test.Cheryl.Brady@survey.staging.vortexplore.com,,Male,White,0.19786658416031272,0.004484378224883345,4,4,2,4,2,3,5,4,2,4,4,4,4,4,4
test.Gregory.Blackwell@survey.staging.vortexplore.com,Gregory,Blackwell,Gregory Blackwell,Finance,Team 5,Finance Team 5-2,,,test.Cheryl.Brady@survey.staging.vortexplore.com,,Female,Ethnic Minority,-0.9076926520600911,0.004484378224883345,4,5,4,4,2,4,2,4,2,4,4,4,4,4,3
test.Michael.Allen@survey.staging.vortexplore.com,Michael,Allen,Michael Allen,Finance,Team 5,Finance Team 5-2,,,test.Cheryl.Brady@survey.staging.vortexplore.com,,Male,White,0.45894474263271684,0.004484378224883345,4,3,3,4,2,3,1,3,2,3,3,3,3,3,3
test.Devin.Drake@survey.staging.vortexplore.com,Devin,Drake,Devin Drake,Finance,Team 5,Finance Team 5-2,,,test.Cheryl.Brady@survey.staging.vortexplore.com,,Female,White,0.2248451903522276,0.004484378224883345,3,3,3,4,2,3,5,4,1,3,3,3,3,2,1
test.Megan.Ruiz@survey.staging.vortexplore.com,Megan,Ruiz,Megan Ruiz,Finance,Team 5,Head of Finance Team 5-3,,,test.Raymond.Zimmerman@survey.staging.vortexplore.com,,Female,White,0.49772604902467427,0.456868825656762,4,3,4,4,3,3,1,4,3,4,4,3,4,4,3
test.Brett.Vance@survey.staging.vortexplore.com,Brett,Vance,Brett Vance,Finance,Team 5,Finance Team 5-3,,,test.Brett.Vance@survey.staging.vortexplore.com,,Male,White,0.0047022359952544335,0,2,3,4,2,2,3,4,4,2,4,2,3,3,1,4
test.Kelly.Richardson@survey.staging.vortexplore.com,Kelly,Richardson,Kelly Richardson,Finance,Team 5,Finance Team 5-3,,,test.Brett.Vance@survey.staging.vortexplore.com,,Female,White,0.42626245115707134,0,4,2,3,3,2,4,3,3,2,3,5,3,4,3,1
test.Eric.Harding@survey.staging.vortexplore.com,Eric,Harding,Eric Harding,Finance,Team 5,Finance Team 5-3,,,test.Brett.Vance@survey.staging.vortexplore.com,,Female,White,0.48118718861651244,0,5,3,3,4,2,4,3,5,2,3,4,3,4,3,1
test.Heather.Khan@survey.staging.vortexplore.com,Heather,Khan,Heather Khan,Finance,Team 5,Finance Team 5-3,,,test.Brett.Vance@survey.staging.vortexplore.com,,Female,White,0.16536314799119284,0,3,4,3,2,2,3,2,4,2,3,3,4,3,3,3
test.John.Wolf@survey.staging.vortexplore.com,John,Wolf,John Wolf,Finance,Team 5,Finance Team 5-3,,,test.Brett.Vance@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.41532051082163846,0,4,5,3,2,2,3,1,4,2,4,4,4,4,4,2
test.David.Mccullough@survey.staging.vortexplore.com,David,Mccullough,David Mccullough,Finance,Team 5,Finance Team 5-3,,,test.Brett.Vance@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.48152911120072134,0,5,3,4,3,2,4,2,4,2,3,4,4,4,4,4
test.Rebecca.Edwards@survey.staging.vortexplore.com,Rebecca,Edwards,Rebecca Edwards,Finance,Team 5,Finance Team 5-3,,,test.Brett.Vance@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.29867874408641343,0,5,3,3,4,2,3,2,3,2,3,5,3,3,4,3
test.Crystal.Bell@survey.staging.vortexplore.com,Crystal,Bell,Crystal Bell,Finance,Team 5,Finance Team 5-3,,,test.Brett.Vance@survey.staging.vortexplore.com,,Female,White,0.32245481904671575,0,3,2,3,3,2,3,2,2,2,4,3,3,3,2,1
test.Kevin.Swanson@survey.staging.vortexplore.com,Kevin,Swanson,Kevin Swanson,Finance,Team 5,Finance Team 5-3,,,test.Brett.Vance@survey.staging.vortexplore.com,,Male,White,-0.6493821283732223,0,4,4,3,4,2,3,4,4,2,3,3,2,3,2,3
test.Michael.Ortega@survey.staging.vortexplore.com,Michael,Ortega,Michael Ortega,Finance,Team 5,Finance Team 5-3,,,test.Brett.Vance@survey.staging.vortexplore.com,,Female,White,0.19683169183344013,0,4,3,4,2,2,3,4,4,2,3,3,4,4,2,2
test.Tina.Hobbs@survey.staging.vortexplore.com,Tina,Hobbs,Tina Hobbs,Operations,COO,,,,test.Karen.Clifford@survey.staging.vortexplore.com,,Male,White,0.41985905563803794,0.32840456498146514,4,3,4,4,2,3,5,4,3,3,4,4,4,3,3
7.test.Victoria.George@survey.staging.vortexplore.com,Victoria,George,Victoria George,Operations,VP Ops 1,,,,test.Tina.Hobbs@survey.staging.vortexplore.com,,Male,White,0.09382533285198086,0.41985905563803794,3,4,4,2,2,4,1,5,3,3,3,4,4,3,4
test.Joy.Sanchez@survey.staging.vortexplore.com,Joy,Sanchez,Joy Sanchez,Operations,Head of Ops Team 1,,,,7.test.Victoria.George@survey.staging.vortexplore.com,,Male,White,0.45682988741386316,0.09382533285198086,4,3,3,3,2,3,4,4,2,3,3,4,3,3,3
test.Jacob.Patel@survey.staging.vortexplore.com,Jacob,Patel,Jacob Patel,Operations,Ops Team 1,Head of Ops Team 1-1,,,test.Joy.Sanchez@survey.staging.vortexplore.com,,Female,White,0.3410455050806347,0.45682988741386316,4,3,3,4,3,3,5,5,3,4,5,4,4,2,2
test.Kimberly.Parker@survey.staging.vortexplore.com,Kimberly,Parker,Kimberly Parker,Operations,Ops Team 1,Ops Team 1-1,,,test.Jacob.Patel@survey.staging.vortexplore.com,,Male,White,0.04700909720306656,0.3410455050806347,4,3,4,4,2,3,1,3,2,5,6,4,4,3,6
test.Micheal.Cervantes@survey.staging.vortexplore.com,Micheal,Cervantes,Micheal Cervantes,Operations,Ops Team 1,Ops Team 1-1,,,test.Jacob.Patel@survey.staging.vortexplore.com,,Female,White,0.28647859123229225,0.3410455050806347,4,3,4,4,2,4,3,4,3,3,4,3,4,4,2
test.Andrew.Jordan@survey.staging.vortexplore.com,Andrew,Jordan,Andrew Jordan,Operations,Ops Team 1,Ops Team 1-1,,,test.Jacob.Patel@survey.staging.vortexplore.com,,Male,Ethnic Minority,-1.3847082342178496,0.3410455050806347,4,4,4,2,2,4,2,4,3,3,2,3,4,4,3
test.Stephen.Francis@survey.staging.vortexplore.com,Stephen,Francis,Stephen Francis,Operations,Ops Team 1,Ops Team 1-1,,,test.Jacob.Patel@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.24213572085543245,0.3410455050806347,5,4,3,1,2,4,4,4,3,3,4,5,4,4,2
test.Justin.Burns@survey.staging.vortexplore.com,Justin,Burns,Justin Burns,Operations,Ops Team 1,Ops Team 1-1,,,test.Jacob.Patel@survey.staging.vortexplore.com,,Male,White,0.42058964177639074,0.3410455050806347,3,3,3,4,2,3,5,3,2,3,3,3,4,3,2
test.Felicia.Reese@survey.staging.vortexplore.com,Felicia,Reese,Felicia Reese,Operations,Ops Team 1,Ops Team 1-1,,,test.Jacob.Patel@survey.staging.vortexplore.com,,Female,White,0.12695791982399057,0.3410455050806347,4,2,3,4,3,4,5,3,2,3,5,3,4,3,2
test.Melanie.Moreno@survey.staging.vortexplore.com,Melanie,Moreno,Melanie Moreno,Operations,Ops Team 1,Ops Team 1-1,,,test.Jacob.Patel@survey.staging.vortexplore.com,,Female,White,0.014275330724645763,0.3410455050806347,4,2,4,4,2,4,4,3,2,4,5,4,4,2,3
test.Andre.Huerta@survey.staging.vortexplore.com,Andre,Huerta,Andre Huerta,Operations,Ops Team 1,Head of Ops Team 1-2,,,test.Joy.Sanchez@survey.staging.vortexplore.com,,Female,White,0.16562689892819338,0.45682988741386316,3,3,4,4,3,4,3,3,2,4,3,4,3,4,2
test.Alexander.Blackwell@survey.staging.vortexplore.com,Alexander,Blackwell,Alexander Blackwell,Operations,Ops Team 1,Ops Team 1-2,,,test.Andre.Huerta@survey.staging.vortexplore.com,,Male,White,0.21674512097857523,0.16562689892819338,4,3,3,2,2,4,3,3,2,3,4,3,3,2,3
test.Brian.Taylor@survey.staging.vortexplore.com,Brian,Taylor,Brian Taylor,Operations,Ops Team 1,Ops Team 1-2,,,test.Andre.Huerta@survey.staging.vortexplore.com,,Male,White,0.3547163795749384,0.16562689892819338,3,2,3,3,2,4,2,2,2,3,4,3,4,4,5
test.Thomas.Santos@survey.staging.vortexplore.com,Thomas,Santos,Thomas Santos,Operations,Ops Team 1,Ops Team 1-2,,,test.Andre.Huerta@survey.staging.vortexplore.com,,Male,White,0.43377211367056495,0.16562689892819338,4,4,3,2,2,3,2,4,2,3,3,3,3,3,2
test.Richard.Flores@survey.staging.vortexplore.com,Richard,Flores,Richard Flores,Operations,Ops Team 1,Ops Team 1-2,,,test.Andre.Huerta@survey.staging.vortexplore.com,,Male,White,0.28651083333341176,0.16562689892819338,2,3,4,3,2,3,7,3,2,4,4,3,4,3,3
test.Pamela.Coffey@survey.staging.vortexplore.com,Pamela,Coffey,Pamela Coffey,Operations,Ops Team 1,Ops Team 1-2,,,test.Andre.Huerta@survey.staging.vortexplore.com,,Female,White,0.45573194161040054,0.16562689892819338,4,2,3,3,2,3,6,3,2,4,4,4,4,3,4
test.Spencer.Moore@survey.staging.vortexplore.com,Spencer,Moore,Spencer Moore,Operations,Ops Team 1,Ops Team 1-2,,,test.Andre.Huerta@survey.staging.vortexplore.com,,Male,White,0.43630145446519897,0.16562689892819338,4,3,2,4,3,3,3,4,2,3,3,4,4,3,3
test.Renee.Bradshaw@survey.staging.vortexplore.com,Renee,Bradshaw,Renee Bradshaw,Operations,Ops Team 1,Ops Team 1-2,,,test.Andre.Huerta@survey.staging.vortexplore.com,,Male,White,0.46312039978530445,0.16562689892819338,3,3,4,2,3,3,4,4,2,3,3,3,4,2,2
test.Linda.Griffin@survey.staging.vortexplore.com,Linda,Griffin,Linda Griffin,Operations,Ops Team 1,Ops Team 1-2,,,test.Andre.Huerta@survey.staging.vortexplore.com,,Female,White,0.30973103541802405,0.16562689892819338,5,2,4,3,2,4,3,3,2,3,5,3,4,3,4
test.Jeremy.Castro@survey.staging.vortexplore.com,Jeremy,Castro,Jeremy Castro,Operations,Ops Team 1,Ops Team 1-2,,,test.Andre.Huerta@survey.staging.vortexplore.com,,Female,White,0.268068403318825,0.16562689892819338,3,3,3,4,3,3,3,3,2,4,4,5,3,1,2
test.Bradley.Bennett@survey.staging.vortexplore.com,Bradley,Bennett,Bradley Bennett,Operations,Ops Team 1,Ops Team 1-2,,,test.Andre.Huerta@survey.staging.vortexplore.com,,Male,White,0.20594539282645907,0.16562689892819338,3,3,4,4,2,3,1,3,2,3,5,3,4,3,2
test.Garrett.Neal@survey.staging.vortexplore.com,Garrett,Neal,Garrett Neal,Operations,Head of Oops Team 2,,,,7.test.Victoria.George@survey.staging.vortexplore.com,,Female,White,0.453613223207444,0.09382533285198086,4,2,3,4,2,3,6,4,2,3,4,3,3,3,3
test.Mary.Knight@survey.staging.vortexplore.com,Mary,Knight,Mary Knight,Operations,Ops Team 2,Head of Ops Team 2-1,,,test.Garrett.Neal@survey.staging.vortexplore.com,,Male,White,0.21141114658325144,0.453613223207444,4,4,3,5,2,3,4,3,2,4,4,3,4,4,3
test.Justin.Burgess@survey.staging.vortexplore.com,Justin,Burgess,Justin Burgess,Operations,Ops Team 2,Ops Team 2-1,,,test.Mary.Knight@survey.staging.vortexplore.com,,Female,White,0.2706194879520488,0.21141114658325144,3,2,4,4,2,4,2,3,3,4,3,3,3,3,2
test.Tyler.Bradshaw@survey.staging.vortexplore.com,Tyler,Bradshaw,Tyler Bradshaw,Operations,Ops Team 2,Ops Team 2-1,,,test.Mary.Knight@survey.staging.vortexplore.com,,Male,White,0.25861661803460234,0.21141114658325144,3,3,4,4,2,4,3,3,2,3,2,2,4,2,2
test.William.Taylor@survey.staging.vortexplore.com,William,Taylor,William Taylor,Operations,Ops Team 2,Ops Team 2-1,,,test.Mary.Knight@survey.staging.vortexplore.com,,Male,White,0.28073885360964557,0.21141114658325144,3,3,4,3,2,2,4,3,2,4,3,4,4,4,4
test.Tracey.George@survey.staging.vortexplore.com,Tracey,George,Tracey George,Operations,Ops Team 2,Ops Team 2-1,,,test.Mary.Knight@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.46803803197115706,0.21141114658325144,4,4,4,2,2,3,2,5,2,3,4,4,3,4,2
test.Mark.Rivera@survey.staging.vortexplore.com,Mark,Rivera,Mark Rivera,Operations,Ops Team 2,Ops Team 2-1,,,test.Mary.Knight@survey.staging.vortexplore.com,,Male,White,0.004429203190662423,0.21141114658325144,3,2,4,4,2,3,3,4,2,3,4,4,3,4,3
